noise_step,rho,image_name,layer,layer_idx,cosine_step1
100,0.1,ILSVRC2012_val_00036158,features.7.2,39,0.8939609384536743
100,0.1,ILSVRC2012_val_00036158,classifier,40,0.9673913764953613
100,0.1,ILSVRC2012_val_00041330,features.0,0,0.8059402024745941
100,0.1,ILSVRC2012_val_00041330,features.1.0,1,0.787053894996643
100,0.1,ILSVRC2012_val_00041330,features.1.1,2,0.7602973794937133
100,0.1,ILSVRC2012_val_00041330,features.1.2,3,0.7169679391384125
100,0.1,ILSVRC2012_val_00041330,features.2,4,0.7795762228965759
100,0.1,ILSVRC2012_val_00041330,features.3.0,5,0.7735851395130158
100,0.1,ILSVRC2012_val_00041330,features.3.1,6,0.7503174483776093
100,0.1,ILSVRC2012_val_00041330,features.3.2,7,0.7534117877483368
100,0.1,ILSVRC2012_val_00041330,features.4,8,0.826331478357315
100,0.1,ILSVRC2012_val_00041330,features.5.0,9,0.8248685252666473
100,0.1,ILSVRC2012_val_00041330,features.5.1,10,0.8228411889076233
100,0.1,ILSVRC2012_val_00041330,features.5.2,11,0.8241646480560303
100,0.1,ILSVRC2012_val_00041330,features.5.3,12,0.8282424628734588
100,0.1,ILSVRC2012_val_00041330,features.5.4,13,0.8369898736476898
100,0.1,ILSVRC2012_val_00041330,features.5.5,14,0.8410218214988708
100,0.1,ILSVRC2012_val_00041330,features.5.6,15,0.8331956088542938
100,0.1,ILSVRC2012_val_00041330,features.5.7,16,0.8330246114730835
100,0.1,ILSVRC2012_val_00041330,features.5.8,17,0.8382742500305176
100,0.1,ILSVRC2012_val_00041330,features.5.9,18,0.8367993175983429
100,0.1,ILSVRC2012_val_00041330,features.5.10,19,0.8379619789123535
100,0.1,ILSVRC2012_val_00041330,features.5.11,20,0.8364501881599427
100,0.1,ILSVRC2012_val_00041330,features.5.12,21,0.833135302066803
100,0.1,ILSVRC2012_val_00041330,features.5.13,22,0.8300150012969971
100,0.1,ILSVRC2012_val_00041330,features.5.14,23,0.8362187433242798
100,0.1,ILSVRC2012_val_00041330,features.5.15,24,0.8358864068984986
100,0.1,ILSVRC2012_val_00041330,features.5.16,25,0.8354454791545868
100,0.1,ILSVRC2012_val_00041330,features.5.17,26,0.8339679932594299
100,0.1,ILSVRC2012_val_00041330,features.5.18,27,0.8367590236663819
100,0.1,ILSVRC2012_val_00041330,features.5.19,28,0.8386781418323517
100,0.1,ILSVRC2012_val_00041330,features.5.20,29,0.8405060124397278
100,0.1,ILSVRC2012_val_00041330,features.5.21,30,0.8442041873931885
100,0.1,ILSVRC2012_val_00041330,features.5.22,31,0.8514119112491607
100,0.1,ILSVRC2012_val_00041330,features.5.23,32,0.8602069747447968
100,0.1,ILSVRC2012_val_00041330,features.5.24,33,0.8678279709815979
100,0.1,ILSVRC2012_val_00041330,features.5.25,34,0.8763576054573059
100,0.1,ILSVRC2012_val_00041330,features.5.26,35,0.8845544934272767
100,0.1,ILSVRC2012_val_00041330,features.6,36,0.9277670133113861
100,0.1,ILSVRC2012_val_00041330,features.7.0,37,0.9294798004627228
100,0.1,ILSVRC2012_val_00041330,features.7.1,38,0.9335424637794495
100,0.1,ILSVRC2012_val_00041330,features.7.2,39,0.9368633878231049
100,0.1,ILSVRC2012_val_00041330,classifier,40,0.9893028259277343
100,0.1,ILSVRC2012_val_00048463,features.0,0,0.6039404225349426
100,0.1,ILSVRC2012_val_00048463,features.1.0,1,0.5270778048038482
100,0.1,ILSVRC2012_val_00048463,features.1.1,2,0.5224865496158599
100,0.1,ILSVRC2012_val_00048463,features.1.2,3,0.49420043647289275
100,0.1,ILSVRC2012_val_00048463,features.2,4,0.5637355756759643
100,0.1,ILSVRC2012_val_00048463,features.3.0,5,0.5621751999855041
100,0.1,ILSVRC2012_val_00048463,features.3.1,6,0.5403560709953308
100,0.1,ILSVRC2012_val_00048463,features.3.2,7,0.5358706450462342
100,0.1,ILSVRC2012_val_00048463,features.4,8,0.6683641719818115
100,0.1,ILSVRC2012_val_00048463,features.5.0,9,0.6734195303916931
100,0.1,ILSVRC2012_val_00048463,features.5.1,10,0.6788682413101196
100,0.1,ILSVRC2012_val_00048463,features.5.2,11,0.6885480213165284
100,0.1,ILSVRC2012_val_00048463,features.5.3,12,0.6968366837501526
100,0.1,ILSVRC2012_val_00048463,features.5.4,13,0.708137948513031
100,0.1,ILSVRC2012_val_00048463,features.5.5,14,0.7205977332592011
100,0.1,ILSVRC2012_val_00048463,features.5.6,15,0.7262287008762359
100,0.1,ILSVRC2012_val_00048463,features.5.7,16,0.7335649728775024
100,0.1,ILSVRC2012_val_00048463,features.5.8,17,0.7394146478176117
100,0.1,ILSVRC2012_val_00048463,features.5.9,18,0.7414021146297455
100,0.1,ILSVRC2012_val_00048463,features.5.10,19,0.7436246871948242
100,0.1,ILSVRC2012_val_00048463,features.5.11,20,0.7396473860740662
100,0.1,ILSVRC2012_val_00048463,features.5.12,21,0.7426302373409271
100,0.1,ILSVRC2012_val_00048463,features.5.13,22,0.7428998482227326
100,0.1,ILSVRC2012_val_00048463,features.5.14,23,0.748845409154892
100,0.1,ILSVRC2012_val_00048463,features.5.15,24,0.7535482823848725
100,0.1,ILSVRC2012_val_00048463,features.5.16,25,0.7574462234973908
100,0.1,ILSVRC2012_val_00048463,features.5.17,26,0.7605417621135712
100,0.1,ILSVRC2012_val_00048463,features.5.18,27,0.7631849098205566
100,0.1,ILSVRC2012_val_00048463,features.5.19,28,0.7687642443180084
100,0.1,ILSVRC2012_val_00048463,features.5.20,29,0.774412968158722
100,0.1,ILSVRC2012_val_00048463,features.5.21,30,0.7817431008815765
100,0.1,ILSVRC2012_val_00048463,features.5.22,31,0.7905262303352356
100,0.1,ILSVRC2012_val_00048463,features.5.23,32,0.7985731196403504
100,0.1,ILSVRC2012_val_00048463,features.5.24,33,0.8088256108760834
100,0.1,ILSVRC2012_val_00048463,features.5.25,34,0.8195144057273864
100,0.1,ILSVRC2012_val_00048463,features.5.26,35,0.8299087131023407
100,0.1,ILSVRC2012_val_00048463,features.6,36,0.9344901478290558
100,0.1,ILSVRC2012_val_00048463,features.7.0,37,0.9368697845935822
100,0.1,ILSVRC2012_val_00048463,features.7.1,38,0.9417287623882293
100,0.1,ILSVRC2012_val_00048463,features.7.2,39,0.9455296087265015
100,0.1,ILSVRC2012_val_00048463,classifier,40,0.9890989601612091
200,0.2,ILSVRC2012_val_00000487,features.0,0,0.4231394469738007
200,0.2,ILSVRC2012_val_00000487,features.1.0,1,0.4522020828723907
200,0.2,ILSVRC2012_val_00000487,features.1.1,2,0.44253284692764283
200,0.2,ILSVRC2012_val_00000487,features.1.2,3,0.39459820330142975
200,0.2,ILSVRC2012_val_00000487,features.2,4,0.48933721363544463
200,0.2,ILSVRC2012_val_00000487,features.3.0,5,0.4903600424528122
200,0.2,ILSVRC2012_val_00000487,features.3.1,6,0.46649268686771395
200,0.2,ILSVRC2012_val_00000487,features.3.2,7,0.450993075966835
200,0.2,ILSVRC2012_val_00000487,features.4,8,0.5966003584861755
200,0.2,ILSVRC2012_val_00000487,features.5.0,9,0.5886916315555573
200,0.2,ILSVRC2012_val_00000487,features.5.1,10,0.5889318740367889
200,0.2,ILSVRC2012_val_00000487,features.5.2,11,0.593338211774826
200,0.2,ILSVRC2012_val_00000487,features.5.3,12,0.5948014640808106
200,0.2,ILSVRC2012_val_00000487,features.5.4,13,0.6018454861640931
200,0.2,ILSVRC2012_val_00000487,features.5.5,14,0.6129637444019318
200,0.2,ILSVRC2012_val_00000487,features.5.6,15,0.6103950464725494
200,0.2,ILSVRC2012_val_00000487,features.5.7,16,0.6149996411800385
200,0.2,ILSVRC2012_val_00000487,features.5.8,17,0.6210694932937622
200,0.2,ILSVRC2012_val_00000487,features.5.9,18,0.6230500161647796
200,0.2,ILSVRC2012_val_00000487,features.5.10,19,0.6282963860034942
200,0.2,ILSVRC2012_val_00000487,features.5.11,20,0.622010407447815
200,0.2,ILSVRC2012_val_00000487,features.5.12,21,0.6159216010570526
200,0.2,ILSVRC2012_val_00000487,features.5.13,22,0.6136537611484527
200,0.2,ILSVRC2012_val_00000487,features.5.14,23,0.6156743550300598
200,0.2,ILSVRC2012_val_00000487,features.5.15,24,0.6163426446914673
200,0.2,ILSVRC2012_val_00000487,features.5.16,25,0.6156740403175354
200,0.2,ILSVRC2012_val_00000487,features.5.17,26,0.6123455727100372
200,0.2,ILSVRC2012_val_00000487,features.5.18,27,0.6133370482921601
200,0.2,ILSVRC2012_val_00000487,features.5.19,28,0.6151781785488128
200,0.2,ILSVRC2012_val_00000487,features.5.20,29,0.6129283094406128
200,0.2,ILSVRC2012_val_00000487,features.5.21,30,0.6167369937896728
200,0.2,ILSVRC2012_val_00000487,features.5.22,31,0.6167208969593048
200,0.2,ILSVRC2012_val_00000487,features.5.23,32,0.6203104615211487
200,0.2,ILSVRC2012_val_00000487,features.5.24,33,0.6319778847694397
200,0.2,ILSVRC2012_val_00000487,features.5.25,34,0.6437642121315003
200,0.2,ILSVRC2012_val_00000487,features.5.26,35,0.6557871103286743
200,0.2,ILSVRC2012_val_00000487,features.6,36,0.7291112470626832
200,0.2,ILSVRC2012_val_00000487,features.7.0,37,0.7307415795326233
200,0.2,ILSVRC2012_val_00000487,features.7.1,38,0.7362772464752197
200,0.2,ILSVRC2012_val_00000487,features.7.2,39,0.7428703606128693
200,0.2,ILSVRC2012_val_00000487,classifier,40,0.8909255635738372
200,0.2,ILSVRC2012_val_00000681,features.0,0,0.7264150881767273
200,0.2,ILSVRC2012_val_00000681,features.1.0,1,0.6733286213874817
200,0.2,ILSVRC2012_val_00000681,features.1.1,2,0.6117467749118805
200,0.2,ILSVRC2012_val_00000681,features.1.2,3,0.5378671431541443
200,0.2,ILSVRC2012_val_00000681,features.2,4,0.5984591543674469
200,0.2,ILSVRC2012_val_00000681,features.3.0,5,0.588956390619278
200,0.2,ILSVRC2012_val_00000681,features.3.1,6,0.5675738763809204
200,0.2,ILSVRC2012_val_00000681,features.3.2,7,0.5582754075527191
200,0.2,ILSVRC2012_val_00000681,features.4,8,0.664297878742218
200,0.2,ILSVRC2012_val_00000681,features.5.0,9,0.660006639957428
200,0.2,ILSVRC2012_val_00000681,features.5.1,10,0.6601751685142517
200,0.2,ILSVRC2012_val_00000681,features.5.2,11,0.6607098746299743
200,0.2,ILSVRC2012_val_00000681,features.5.3,12,0.6577798366546631
200,0.2,ILSVRC2012_val_00000681,features.5.4,13,0.6606631124019623
200,0.2,ILSVRC2012_val_00000681,features.5.5,14,0.6637788319587707
200,0.2,ILSVRC2012_val_00000681,features.5.6,15,0.6558989489078522
200,0.2,ILSVRC2012_val_00000681,features.5.7,16,0.6579622912406922
200,0.2,ILSVRC2012_val_00000681,features.5.8,17,0.6657347536087036
200,0.2,ILSVRC2012_val_00000681,features.5.9,18,0.6694180822372436
200,0.2,ILSVRC2012_val_00000681,features.5.10,19,0.6738665723800659
200,0.2,ILSVRC2012_val_00000681,features.5.11,20,0.667335991859436
200,0.2,ILSVRC2012_val_00000681,features.5.12,21,0.6593481183052063
200,0.2,ILSVRC2012_val_00000681,features.5.13,22,0.6604211103916168
200,0.2,ILSVRC2012_val_00000681,features.5.14,23,0.6595326638221741
200,0.2,ILSVRC2012_val_00000681,features.5.15,24,0.6617347073554992
200,0.2,ILSVRC2012_val_00000681,features.5.16,25,0.6592743980884552
200,0.2,ILSVRC2012_val_00000681,features.5.17,26,0.6632328236103058
200,0.2,ILSVRC2012_val_00000681,features.5.18,27,0.6641651117801666
200,0.2,ILSVRC2012_val_00000681,features.5.19,28,0.673118712902069
200,0.2,ILSVRC2012_val_00000681,features.5.20,29,0.6817913568019867
200,0.2,ILSVRC2012_val_00000681,features.5.21,30,0.7087674677371979
200,0.2,ILSVRC2012_val_00000681,features.5.22,31,0.7171909844875336
200,0.2,ILSVRC2012_val_00000681,features.5.23,32,0.7225709295272827
200,0.2,ILSVRC2012_val_00000681,features.5.24,33,0.7399719178676605
200,0.2,ILSVRC2012_val_00000681,features.5.25,34,0.7559481287002563
200,0.2,ILSVRC2012_val_00000681,features.5.26,35,0.7721084654331207
200,0.2,ILSVRC2012_val_00000681,features.6,36,0.8292921352386474
200,0.2,ILSVRC2012_val_00000681,features.7.0,37,0.831660807132721
200,0.2,ILSVRC2012_val_00000681,features.7.1,38,0.841577320098877
200,0.2,ILSVRC2012_val_00000681,features.7.2,39,0.8472542214393616
200,0.2,ILSVRC2012_val_00000681,classifier,40,0.9661377203464508
200,0.2,ILSVRC2012_val_00000729,features.0,0,0.5439520633738973
200,0.2,ILSVRC2012_val_00000729,features.1.0,1,0.523547166067621
200,0.2,ILSVRC2012_val_00000729,features.1.1,2,0.4858639175477235
200,0.2,ILSVRC2012_val_00000729,features.1.2,3,0.4131765611793684
200,0.2,ILSVRC2012_val_00000729,features.2,4,0.4781058016030685
200,0.2,ILSVRC2012_val_00000729,features.3.0,5,0.48227371599363245
200,0.2,ILSVRC2012_val_00000729,features.3.1,6,0.47317542200503143
200,0.2,ILSVRC2012_val_00000729,features.3.2,7,0.46111435345981433
200,0.2,ILSVRC2012_val_00000729,features.4,8,0.6042324745136759
200,0.2,ILSVRC2012_val_00000729,features.5.0,9,0.6052094179651012
200,0.2,ILSVRC2012_val_00000729,features.5.1,10,0.6162357641303021
200,0.2,ILSVRC2012_val_00000729,features.5.2,11,0.6237928919170214
200,0.2,ILSVRC2012_val_00000729,features.5.3,12,0.6264745411665543
200,0.2,ILSVRC2012_val_00000729,features.5.4,13,0.6322398133899855
200,0.2,ILSVRC2012_val_00000729,features.5.5,14,0.6430430697358173
200,0.2,ILSVRC2012_val_00000729,features.5.6,15,0.6458400513814844
200,0.2,ILSVRC2012_val_00000729,features.5.7,16,0.6554410664931588
200,0.2,ILSVRC2012_val_00000729,features.5.8,17,0.667956601018491
200,0.2,ILSVRC2012_val_00000729,features.5.9,18,0.6776590114054473
200,0.2,ILSVRC2012_val_00000729,features.5.10,19,0.6928357170975726
200,0.2,ILSVRC2012_val_00000729,features.5.11,20,0.6932543749394624
200,0.2,ILSVRC2012_val_00000729,features.5.12,21,0.6859162786732549
200,0.2,ILSVRC2012_val_00000729,features.5.13,22,0.692274896994881
200,0.2,ILSVRC2012_val_00000729,features.5.14,23,0.6918732135192208
200,0.2,ILSVRC2012_val_00000729,features.5.15,24,0.6939493754635686
200,0.2,ILSVRC2012_val_00000729,features.5.16,25,0.6887174119120059
200,0.2,ILSVRC2012_val_00000729,features.5.17,26,0.6885154039963431
200,0.2,ILSVRC2012_val_00000729,features.5.18,27,0.685420969258184
200,0.2,ILSVRC2012_val_00000729,features.5.19,28,0.6850803546283556
200,0.2,ILSVRC2012_val_00000729,features.5.20,29,0.68380432025246
200,0.2,ILSVRC2012_val_00000729,features.5.21,30,0.6883785698724829
200,0.2,ILSVRC2012_val_00000729,features.5.22,31,0.691035358802132
200,0.2,ILSVRC2012_val_00000729,features.5.23,32,0.6881094004796899
200,0.2,ILSVRC2012_val_00000729,features.5.24,33,0.6937428246373716
200,0.2,ILSVRC2012_val_00000729,features.5.25,34,0.6998812323031218
200,0.2,ILSVRC2012_val_00000729,features.5.26,35,0.7025650091793226
200,0.2,ILSVRC2012_val_00000729,features.6,36,0.7781305727751359
200,0.2,ILSVRC2012_val_00000729,features.7.0,37,0.7777274121408877
200,0.2,ILSVRC2012_val_00000729,features.7.1,38,0.7776803633441096
200,0.2,ILSVRC2012_val_00000729,features.7.2,39,0.7814757849859155
200,0.2,ILSVRC2012_val_00000729,classifier,40,0.9352721338686736
200,0.2,ILSVRC2012_val_00000974,features.0,0,0.48402284979820254
200,0.2,ILSVRC2012_val_00000974,features.1.0,1,0.4856978577375412
200,0.2,ILSVRC2012_val_00000974,features.1.1,2,0.46542417526245117
200,0.2,ILSVRC2012_val_00000974,features.1.2,3,0.42746498942375183
200,0.2,ILSVRC2012_val_00000974,features.2,4,0.4864519315958023
200,0.2,ILSVRC2012_val_00000974,features.3.0,5,0.48472323656082156
200,0.2,ILSVRC2012_val_00000974,features.3.1,6,0.46851187109947207
200,0.2,ILSVRC2012_val_00000974,features.3.2,7,0.45343182563781737
200,0.2,ILSVRC2012_val_00000974,features.4,8,0.5970674109458923
200,0.2,ILSVRC2012_val_00000974,features.5.0,9,0.6016772520542145
200,0.2,ILSVRC2012_val_00000974,features.5.1,10,0.6031551599502564
200,0.2,ILSVRC2012_val_00000974,features.5.2,11,0.6125007152557373
200,0.2,ILSVRC2012_val_00000974,features.5.3,12,0.6181953740119934
200,0.2,ILSVRC2012_val_00000974,features.5.4,13,0.6293402302265168
200,0.2,ILSVRC2012_val_00000974,features.5.5,14,0.636629912853241
200,0.2,ILSVRC2012_val_00000974,features.5.6,15,0.6390300703048706
200,0.2,ILSVRC2012_val_00000974,features.5.7,16,0.647926836013794
200,0.2,ILSVRC2012_val_00000974,features.5.8,17,0.6537449455261231
200,0.2,ILSVRC2012_val_00000974,features.5.9,18,0.6577567613124847
200,0.2,ILSVRC2012_val_00000974,features.5.10,19,0.6623459506034851
200,0.2,ILSVRC2012_val_00000974,features.5.11,20,0.6600914704799652
200,0.2,ILSVRC2012_val_00000974,features.5.12,21,0.6577835249900817
200,0.2,ILSVRC2012_val_00000974,features.5.13,22,0.6607335352897644
200,0.2,ILSVRC2012_val_00000974,features.5.14,23,0.6623454558849334
200,0.2,ILSVRC2012_val_00000974,features.5.15,24,0.6688539981842041
200,0.2,ILSVRC2012_val_00000974,features.5.16,25,0.6726452040672303
200,0.2,ILSVRC2012_val_00000974,features.5.17,26,0.6814090204238892
200,0.2,ILSVRC2012_val_00000974,features.5.18,27,0.6822303473949433
200,0.2,ILSVRC2012_val_00000974,features.5.19,28,0.6866740119457245
200,0.2,ILSVRC2012_val_00000974,features.5.20,29,0.6924775242805481
200,0.2,ILSVRC2012_val_00000974,features.5.21,30,0.7078476202487946
200,0.2,ILSVRC2012_val_00000974,features.5.22,31,0.7151402461528779
200,0.2,ILSVRC2012_val_00000974,features.5.23,32,0.7227879893779755
200,0.2,ILSVRC2012_val_00000974,features.5.24,33,0.7380369853973389
200,0.2,ILSVRC2012_val_00000974,features.5.25,34,0.7538673198223114
200,0.2,ILSVRC2012_val_00000974,features.5.26,35,0.7712043941020965
200,0.2,ILSVRC2012_val_00000974,features.6,36,0.8325034201145172
200,0.2,ILSVRC2012_val_00000974,features.7.0,37,0.8408952808380127
200,0.2,ILSVRC2012_val_00000974,features.7.1,38,0.853488073348999
200,0.2,ILSVRC2012_val_00000974,features.7.2,39,0.8627847039699554
200,0.2,ILSVRC2012_val_00000974,classifier,40,0.9822168064117431
200,0.2,ILSVRC2012_val_00003449,features.0,0,0.7328075683116912
200,0.2,ILSVRC2012_val_00003449,features.1.0,1,0.6021419012546539
200,0.2,ILSVRC2012_val_00003449,features.1.1,2,0.5598345696926117
200,0.2,ILSVRC2012_val_00003449,features.1.2,3,0.514516043663025
200,0.2,ILSVRC2012_val_00003449,features.2,4,0.577635852098465
200,0.2,ILSVRC2012_val_00003449,features.3.0,5,0.5759963548183441
200,0.2,ILSVRC2012_val_00003449,features.3.1,6,0.5559291756153106
200,0.2,ILSVRC2012_val_00003449,features.3.2,7,0.5477942502498627
200,0.2,ILSVRC2012_val_00003449,features.4,8,0.6784425759315491
200,0.2,ILSVRC2012_val_00003449,features.5.0,9,0.6781510043144227
200,0.2,ILSVRC2012_val_00003449,features.5.1,10,0.6809737515449524
200,0.2,ILSVRC2012_val_00003449,features.5.2,11,0.6873565018177032
200,0.2,ILSVRC2012_val_00003449,features.5.3,12,0.6908182919025421
200,0.2,ILSVRC2012_val_00003449,features.5.4,13,0.6998360693454743
200,0.2,ILSVRC2012_val_00003449,features.5.5,14,0.7106007635593414
200,0.2,ILSVRC2012_val_00003449,features.5.6,15,0.7117682528495789
200,0.2,ILSVRC2012_val_00003449,features.5.7,16,0.72218759059906
200,0.2,ILSVRC2012_val_00003449,features.5.8,17,0.7297131133079529
200,0.2,ILSVRC2012_val_00003449,features.5.9,18,0.7337441849708557
200,0.2,ILSVRC2012_val_00003449,features.5.10,19,0.7396997964382171
200,0.2,ILSVRC2012_val_00003449,features.5.11,20,0.7418693971633911
200,0.2,ILSVRC2012_val_00003449,features.5.12,21,0.7387108504772186
200,0.2,ILSVRC2012_val_00003449,features.5.13,22,0.7427584409713746
200,0.2,ILSVRC2012_val_00003449,features.5.14,23,0.7435622763633728
200,0.2,ILSVRC2012_val_00003449,features.5.15,24,0.7517070770263672
200,0.2,ILSVRC2012_val_00003449,features.5.16,25,0.7513644516468048
200,0.2,ILSVRC2012_val_00003449,features.5.17,26,0.7565271770954132
200,0.2,ILSVRC2012_val_00003449,features.5.18,27,0.755493540763855
200,0.2,ILSVRC2012_val_00003449,features.5.19,28,0.7589336144924164
200,0.2,ILSVRC2012_val_00003449,features.5.20,29,0.7641031873226166
200,0.2,ILSVRC2012_val_00003449,features.5.21,30,0.7731884932518005
200,0.2,ILSVRC2012_val_00003449,features.5.22,31,0.7777648544311524
200,0.2,ILSVRC2012_val_00003449,features.5.23,32,0.7826412844657898
200,0.2,ILSVRC2012_val_00003449,features.5.24,33,0.7947576570510865
200,0.2,ILSVRC2012_val_00003449,features.5.25,34,0.8059641516208649
200,0.2,ILSVRC2012_val_00003449,features.5.26,35,0.8139857411384582
200,0.2,ILSVRC2012_val_00003449,features.6,36,0.8999796688556672
200,0.2,ILSVRC2012_val_00003449,features.7.0,37,0.8996824538707733
200,0.2,ILSVRC2012_val_00003449,features.7.1,38,0.90431813955307
200,0.2,ILSVRC2012_val_00003449,features.7.2,39,0.9078992676734924
200,0.2,ILSVRC2012_val_00003449,classifier,40,0.9852294921875
200,0.2,ILSVRC2012_val_00005130,features.0,0,0.7718030858039856
200,0.2,ILSVRC2012_val_00005130,features.1.0,1,0.7426819121837616
200,0.2,ILSVRC2012_val_00005130,features.1.1,2,0.6807281482219696
200,0.2,ILSVRC2012_val_00005130,features.1.2,3,0.6168009471893311
200,0.2,ILSVRC2012_val_00005130,features.2,4,0.6626867187023163
200,0.2,ILSVRC2012_val_00005130,features.3.0,5,0.6489257872104645
200,0.2,ILSVRC2012_val_00005130,features.3.1,6,0.6317973279953003
200,0.2,ILSVRC2012_val_00005130,features.3.2,7,0.6251706480979919
200,0.2,ILSVRC2012_val_00005130,features.4,8,0.7201375555992127
200,0.2,ILSVRC2012_val_00005130,features.5.0,9,0.7192742311954499
200,0.2,ILSVRC2012_val_00005130,features.5.1,10,0.7207569611072541
200,0.2,ILSVRC2012_val_00005130,features.5.2,11,0.7251630520820618
200,0.2,ILSVRC2012_val_00005130,features.5.3,12,0.7294017004966736
200,0.2,ILSVRC2012_val_00005130,features.5.4,13,0.740255925655365
200,0.2,ILSVRC2012_val_00005130,features.5.5,14,0.7504911482334137
200,0.2,ILSVRC2012_val_00005130,features.5.6,15,0.7480967688560486
200,0.2,ILSVRC2012_val_00005130,features.5.7,16,0.7539557135105133
200,0.2,ILSVRC2012_val_00005130,features.5.8,17,0.7598986160755158
200,0.2,ILSVRC2012_val_00005130,features.5.9,18,0.7624895322322846
200,0.2,ILSVRC2012_val_00005130,features.5.10,19,0.7652558052539825
200,0.2,ILSVRC2012_val_00005130,features.5.11,20,0.7600705587863922
200,0.2,ILSVRC2012_val_00005130,features.5.12,21,0.7545313930511475
200,0.2,ILSVRC2012_val_00005130,features.5.13,22,0.7544201219081879
200,0.2,ILSVRC2012_val_00005130,features.5.14,23,0.7534102988243103
200,0.2,ILSVRC2012_val_00005130,features.5.15,24,0.7564927184581757
200,0.2,ILSVRC2012_val_00005130,features.5.16,25,0.7548145925998688
200,0.2,ILSVRC2012_val_00005130,features.5.17,26,0.7547160065174103
200,0.2,ILSVRC2012_val_00005130,features.5.18,27,0.7552667737007142
200,0.2,ILSVRC2012_val_00005130,features.5.19,28,0.7584876585006713
200,0.2,ILSVRC2012_val_00005130,features.5.20,29,0.7616515123844146
200,0.2,ILSVRC2012_val_00005130,features.5.21,30,0.767351930141449
200,0.2,ILSVRC2012_val_00005130,features.5.22,31,0.7694320726394653
200,0.2,ILSVRC2012_val_00005130,features.5.23,32,0.7727477216720581
200,0.2,ILSVRC2012_val_00005130,features.5.24,33,0.7806152093410492
200,0.2,ILSVRC2012_val_00005130,features.5.25,34,0.7881598579883575
200,0.2,ILSVRC2012_val_00005130,features.5.26,35,0.7937079203128815
200,0.2,ILSVRC2012_val_00005130,features.6,36,0.8510678994655609
200,0.2,ILSVRC2012_val_00005130,features.7.0,37,0.8525449788570404
200,0.2,ILSVRC2012_val_00005130,features.7.1,38,0.8564775145053863
200,0.2,ILSVRC2012_val_00005130,features.7.2,39,0.8596984815597534
200,0.2,ILSVRC2012_val_00005130,classifier,40,0.9692038440704346
200,0.2,ILSVRC2012_val_00006808,features.0,0,0.8054421436786652
200,0.2,ILSVRC2012_val_00006808,features.1.0,1,0.7697264373302459
200,0.2,ILSVRC2012_val_00006808,features.1.1,2,0.7145618295669556
200,0.2,ILSVRC2012_val_00006808,features.1.2,3,0.6533279705047608
200,0.2,ILSVRC2012_val_00006808,features.2,4,0.6982567024230957
200,0.2,ILSVRC2012_val_00006808,features.3.0,5,0.6755781447887421
200,0.2,ILSVRC2012_val_00006808,features.3.1,6,0.6415713250637054
200,0.2,ILSVRC2012_val_00006808,features.3.2,7,0.6268712627887726
200,0.2,ILSVRC2012_val_00006808,features.4,8,0.7339205098152161
200,0.2,ILSVRC2012_val_00006808,features.5.0,9,0.7318864798545838
200,0.2,ILSVRC2012_val_00006808,features.5.1,10,0.7236194741725922
200,0.2,ILSVRC2012_val_00006808,features.5.2,11,0.7205969500541687
200,0.2,ILSVRC2012_val_00006808,features.5.3,12,0.7162320876121521
200,0.2,ILSVRC2012_val_00006808,features.5.4,13,0.7271640479564667
200,0.2,ILSVRC2012_val_00006808,features.5.5,14,0.7310232794284821
200,0.2,ILSVRC2012_val_00006808,features.5.6,15,0.7200810503959656
200,0.2,ILSVRC2012_val_00006808,features.5.7,16,0.7156171810626983
200,0.2,ILSVRC2012_val_00006808,features.5.8,17,0.7229478442668915
200,0.2,ILSVRC2012_val_00006808,features.5.9,18,0.7225036633014679
200,0.2,ILSVRC2012_val_00006808,features.5.10,19,0.7282140803337097
200,0.2,ILSVRC2012_val_00006808,features.5.11,20,0.7256919169425964
200,0.2,ILSVRC2012_val_00006808,features.5.12,21,0.7225938057899475
200,0.2,ILSVRC2012_val_00006808,features.5.13,22,0.7199851441383361
200,0.2,ILSVRC2012_val_00006808,features.5.14,23,0.7243815565109253
200,0.2,ILSVRC2012_val_00006808,features.5.15,24,0.7215081906318664
200,0.2,ILSVRC2012_val_00006808,features.5.16,25,0.7168816566467285
200,0.2,ILSVRC2012_val_00006808,features.5.17,26,0.7124195110797882
200,0.2,ILSVRC2012_val_00006808,features.5.18,27,0.7086216092109681
200,0.2,ILSVRC2012_val_00006808,features.5.19,28,0.7096838927268982
200,0.2,ILSVRC2012_val_00006808,features.5.20,29,0.7072592496871948
200,0.2,ILSVRC2012_val_00006808,features.5.21,30,0.7092918157577515
200,0.2,ILSVRC2012_val_00006808,features.5.22,31,0.7072251880168915
200,0.2,ILSVRC2012_val_00006808,features.5.23,32,0.7063968980312347
200,0.2,ILSVRC2012_val_00006808,features.5.24,33,0.7058480584621429
200,0.2,ILSVRC2012_val_00006808,features.5.25,34,0.714855991601944
200,0.2,ILSVRC2012_val_00006808,features.5.26,35,0.7202345502376556
200,0.2,ILSVRC2012_val_00006808,features.6,36,0.7440056705474853
200,0.2,ILSVRC2012_val_00006808,features.7.0,37,0.742016680240631
200,0.2,ILSVRC2012_val_00006808,features.7.1,38,0.746434246301651
200,0.2,ILSVRC2012_val_00006808,features.7.2,39,0.7437269127368927
200,0.2,ILSVRC2012_val_00006808,classifier,40,0.9304708325862885
